,user_name,date,text,hashtags,Date,Time
336,𝙥𝙖𝙪𝙡𝙤𝙞𝙣𝙢𝙖𝙣𝙞𝙡𝙖,2022-10-12 11:04:11+00:00,TOUGH 4 QUEENS. #DragRacePHfinale #DragRacePH #TeamMarinaSummers #TeamPreciousPaulaNicole #TeamEvaLeQueen #TeamXilhouete https://t.co/krHYsctuZF,"['DragRacePHfinale', 'DragRacePH', 'TeamMarinaSummers', 'TeamPreciousPaulaNicole', 'TeamEvaLeQueen']",2022-10-12,11:04:11
337,Wan Ling ☀️,2022-10-12 11:03:42+00:00,This is it queen @marinaxsummers !! #DragRacePH #TeamMarina #TeamMarinaSummers 🔆 https://t.co/OuSTby3MoB,"['DragRacePH', 'TeamMarina', 'TeamMarinaSummers']",2022-10-12,11:03:42
338,karl,2022-10-12 11:03:36+00:00,Last episode for #DragRacePH S1 #TeamMarinaSummers 😍,"['DragRacePH', 'TeamMarinaSummers']",2022-10-12,11:03:36
339,mes 💗,2022-10-12 11:03:13+00:00,Let's go #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,11:03:13
340,krishan,2022-10-12 11:03:09+00:00,OMG FINALE !!! #TeamMarinaSummers #DragRacePH,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,11:03:09
341,Carlos Raphael,2022-10-12 11:02:47+00:00,CROWN HER!!! #TeamMarinaSummers #DragRacePHfinale https://t.co/L54R5MrRfI,"['TeamMarinaSummers', 'DragRacePHfinale']",2022-10-12,11:02:47
342,ollie leyva,2022-10-12 11:02:45+00:00,"Here we go! #DragRacePHFinale 🏳️‍🌈💅🏻💃🏻

#TeamPreciousPaulaNicole✨
#TeamMarinaSummers ✨","['DragRacePHFinale', 'TeamPreciousPaulaNicole', 'TeamMarinaSummers']",2022-10-12,11:02:45
343,𝙁𝙧𝙖𝙣𝙯 (𝗠𝗶𝗱𝗻𝗶𝗴𝗵𝘁𝘀) ᵕ̈,2022-10-12 11:02:40+00:00,Let’s do this!!! #DragRacePHFinale #TeamMarinaSummers https://t.co/837kYYgf2g,"['DragRacePHFinale', 'TeamMarinaSummers']",2022-10-12,11:02:40
344,Cara,2022-10-12 11:02:23+00:00,omg finale na #drph #DragRacePHfinale #TeamMarinaSummers #TeamPreciousPaulaNicole #TeamEvaLeQueen #TeamXilhouete,"['drph', 'DragRacePHfinale', 'TeamMarinaSummers', 'TeamPreciousPaulaNicole', 'TeamEvaLeQueen', 'TeamXilhouete']",2022-10-12,11:02:23
345,Marina ☀️ #SummerIsComing,2022-10-12 11:01:57+00:00,#TeamMarinaSummers THE BADDEST BITCH IN THE GAME 🤙🤘🤙🤘,['TeamMarinaSummers'],2022-10-12,11:01:57
346,Ronel,2022-10-12 11:01:44+00:00,#TeamMarinaSummers our filipina winnah! #DragRacePH,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,11:01:44
347,🤡🤡🤡🤡🤡🤡🤡🤡🤡,2022-10-12 11:01:39+00:00,"This is really is it. 

#TeamEvaLeQueen #TeamMarinaSummers 
#DragRacePH #DragRacePHfinale","['TeamEvaLeQueen', 'TeamMarinaSummers', 'DragRacePH', 'DragRacePHfinale']",2022-10-12,11:01:39
348,"Myka Villanueva, CPA",2022-10-12 11:01:34+00:00,Present! #TeamMarinaSummers #DragRacePH,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,11:01:34
349,ate linda is like TABASCO🌶️🔥,2022-10-12 11:01:20+00:00,MARINA WITH A BIG FUCKIN HALO AROUND HER IS JUST WINNER BEHAVIOR OMG?!? #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,11:01:20
350,Klark Dave 🫰🏻,2022-10-12 11:01:15+00:00,"Drag Race Ph Finale starts now!!! 
#DragRacePH #TeamMarinaSummers","['DragRacePH', 'TeamMarinaSummers']",2022-10-12,11:01:15
351,902 ✨,2022-10-12 11:01:08+00:00,#TeamMarinaSummers #DragRacePH LETS FCKNG GO!!!!!!,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,11:01:08
352,Raffy Perez,2022-10-12 11:01:00+00:00,#TeamMarinaSummers FOREVS,['TeamMarinaSummers'],2022-10-12,11:01:00
353,Dong 🤓,2022-10-12 11:00:32+00:00,"Here we gooooo #DragRacePHFinale!!!

#TeamPreciousPaulaNicole 
#TeamMarinaSummers","['DragRacePHFinale', 'TeamPreciousPaulaNicole', 'TeamMarinaSummers']",2022-10-12,11:00:32
354,kael,2022-10-12 11:00:27+00:00,#TeamMarinaSummers !!! CROWN HER WINNER ENERGY SINCE DAY 1 #DragRacePH,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,11:00:27
355,𝐲𝐢𝐲𝐢,2022-10-12 11:00:09+00:00,if marina wins tonight i'll confess to mi crush #TeamMarinaSummers https://t.co/XGnLKG8YHW,['TeamMarinaSummers'],2022-10-12,11:00:09
356,ael nicole,2022-10-12 11:00:05+00:00,"just a reminder to #DragRacePH supporters, highlight your fave's positive qualities without bringing others down. try to remember the hard work they all put in day in and day out. let's be kind.

#TeamPreciousPaulaNicole
#TeamMarinaSummers
#TeamEvaLeQueen
#TeamXilhouete",['DragRacePH'],2022-10-12,11:00:05
357,reg,2022-10-12 10:59:59+00:00,Ready na me. Let's go!!!! #TeamMarinaSummers #TeamMarina https://t.co/rl9xgCcvGd,"['TeamMarinaSummers', 'TeamMarina']",2022-10-12,10:59:59
358,jepoy,2022-10-12 10:59:40+00:00,MY FILIPINO WINNAH 👑 #TeamMarinaSummers https://t.co/8nEM5JrSIJ,['TeamMarinaSummers'],2022-10-12,10:59:40
359,CRY4ME OUT NOW,2022-10-12 10:58:57+00:00,LETS GO #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,10:58:57
360,Jrnzrtg,2022-10-12 10:58:24+00:00,Marina u got this! #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,10:58:24
361,Jalen West,2022-10-12 10:58:22+00:00,MARINA SUMMERS FTW!!!! #TeamMarina #TeamMarinaSummers #DragRacePHfinale,"['TeamMarina', 'TeamMarinaSummers', 'DragRacePHfinale']",2022-10-12,10:58:22
362,meet luigi at midnight 🕰,2022-10-12 10:58:01+00:00,ROOTING FOR @marinaxsummers #DragRacePH #TeamMarina #TeamMarinaSummers,"['DragRacePH', 'TeamMarina', 'TeamMarinaSummers']",2022-10-12,10:58:01
363,gian 🌸,2022-10-12 10:57:50+00:00,#TeamMarinaSummers woot 🥵,['TeamMarinaSummers'],2022-10-12,10:57:50
364,Christian 🌿,2022-10-12 10:57:48+00:00,#TeamMarinaSummers money's on the baddest bitch in the game☀️,['TeamMarinaSummers'],2022-10-12,10:57:48
365,DECIN 🎀,2022-10-12 10:57:45+00:00,Go Baddest B*tch!! #TeamMarinaSummers #DragRacePHfinale,"['TeamMarinaSummers', 'DragRacePHfinale']",2022-10-12,10:57:45
366,Kurt ,2022-10-12 10:57:42+00:00,"This is it! #DragRacePHfinale in a few minutes huhu Who will it be? 👑🇵🇭
#DragRacePH 
#TeamMarinaSummers #TeamPreciousPaulaNicole https://t.co/eHjipr4tRC","['DragRacePHfinale', 'DragRacePH', 'TeamMarinaSummers']",2022-10-12,10:57:42
367,.,2022-10-12 10:56:59+00:00,LET'S GO MARINA!!! THE FILIPINA WINNAH!!! #TeamMarinaSummers #TeamMarina #DragRacePH,"['TeamMarinaSummers', 'TeamMarina', 'DragRacePH']",2022-10-12,10:56:59
368,nat,2022-10-12 10:56:30+00:00,FIVE MORE MINUTES! #DragRacePH #DragRacePHfinale #DragRacePhilippines #TeamMarinaSummers #TeamMarina,"['DragRacePH', 'DragRacePHfinale', 'DragRacePhilippines', 'TeamMarinaSummers', 'TeamMarina']",2022-10-12,10:56:30
369,gurl deluxe ☺︎︎,2022-10-12 10:55:05+00:00,@marinaxsummers our Filipino winnah!!! #TeamMarinaSummers #DragRacePH https://t.co/f5Fo8ftbtq,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,10:55:05
370,osnapitzrv,2022-10-12 10:55:03+00:00,"Anyway,  im #TeamMarinaSummers but precious will win",['TeamMarinaSummers'],2022-10-12,10:55:03
371,Al • Midnights¹⁰'²¹,2022-10-12 10:55:01+00:00,Five mins til finale! #TeamMarinaSummers,['TeamMarinaSummers'],2022-10-12,10:55:01
372,Christian Medina,2022-10-12 10:53:50+00:00,"#TeamMarinaSummers #TeamEvaLeQueen

#DragRacePH Finale tonight!!!!! ❤️💯 https://t.co/jzFTPPWQJT","['TeamMarinaSummers', 'TeamEvaLeQueen', 'DragRacePH']",2022-10-12,10:53:50
373,ANJ,2022-10-12 10:53:37+00:00,#TeamMarina #TeamMarinaSummers since day 1 🙌🏖 #DragRacePH,"['TeamMarina', 'TeamMarinaSummers', 'DragRacePH']",2022-10-12,10:53:37
374,Brylle,2022-10-12 10:53:28+00:00,"lemme watch the #DragRacePH finale muna, then back to aral ussss. #TeamMarinaSummers","['DragRacePH', 'TeamMarinaSummers']",2022-10-12,10:53:28
375,Dae Trinidad,2022-10-12 10:53:26+00:00,#TeamMarinaSummers all the way!!! ✨,['TeamMarinaSummers'],2022-10-12,10:53:26
376,kimi,2022-10-12 10:52:43+00:00,In a few minutes!!! #TeamMarinaSummers #DragRacePH,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,10:52:43
377,dx 🫧,2022-10-12 10:51:38+00:00,"PPN is a talented performer, a good drag, and the queen with the biggest heart. Marina is just... a superstar. She had a stellar record throughout the entire competition.

Although summer is still a while off, this is def her season! 🤌☀️🥥🍹🏝️

#TeamMarinaSummers #DragRacePH",,2022-10-12,10:51:38
378,Sher Mariano,2022-10-12 10:51:38+00:00,Let’s gooo!!! #TeamMarinaSummers #DragRacePHfinale,"['TeamMarinaSummers', 'DragRacePHfinale']",2022-10-12,10:51:38
379,≡ gwy ; 4 DAYS #TheJuansLiveInAraneta,2022-10-12 10:50:48+00:00,10 MINUTES BEFORE #DragRacePH FINALE!!! AGHHHH #TeamMarinaSummers ALL THE WAAAY!! 🙌🏻👑,"['DragRacePH', 'TeamMarinaSummers']",2022-10-12,10:50:48
380,anna 🤍,2022-10-12 10:50:44+00:00,no spoilers please!! but #TeamMarinaSummers all the way!!,['TeamMarinaSummers'],2022-10-12,10:50:44
381,waaah jabsjabd,2022-10-12 10:50:35+00:00,"Crown them already 🥺

#TeamMarinaSummers @marinaxsummers #TeamEvaLeQueen @eva_lequeen #DragRacePH #DragRacePHfinale #DragRacePhilippines https://t.co/25pzgzFYgp","['TeamMarinaSummers', 'TeamEvaLeQueen', 'DragRacePH', 'DragRacePHfinale']",2022-10-12,10:50:35
382,성진의 나비 🦋,2022-10-12 10:50:14+00:00,DRPH finale tonight! Let's goooo #TeamMarinaSummers https://t.co/ePm5fJ5uv1,['TeamMarinaSummers'],2022-10-12,10:50:14
383,Chrissing tonsils 🩺,2022-10-12 10:49:00+00:00,EXCITED FOR #DragRacePH FINALEEEE! #TeamMarinaSummers 👑✨,"['DragRacePH', 'TeamMarinaSummers']",2022-10-12,10:49:00
384,MARK ANGELO ROMA 💫🦋,2022-10-12 10:48:58+00:00,We're soooo ready for #DragRacePHfinale let's go #TeamMarinaSummers and #TeamPreciousPaulaNicole. Tara habol kayo here in Dasma!!! https://t.co/vHKeVh4UpZ,"['DragRacePHfinale', 'TeamMarinaSummers', 'TeamPreciousPaulaNicole']",2022-10-12,10:48:58
385,d 🌸 Still Life 🌼,2022-10-12 10:48:44+00:00,Sobrang excited ako for #DragRacePHfinale still undecided if #TeamEvaLeQueen or #TeamMarinaSummers 🥹,"['DragRacePHfinale', 'TeamEvaLeQueen', 'TeamMarinaSummers']",2022-10-12,10:48:44
386,min taesha 👨🏻‍🚀,2022-10-12 10:48:03+00:00,on standby for #DragRacePHfinale #TeamMarinaSummers,"['DragRacePHfinale', 'TeamMarinaSummers']",2022-10-12,10:48:03
387,Nam,2022-10-12 10:47:44+00:00,Pale Waves' new album has saved my day and mas musamot dyud ni coz #DragRacePH finale na! #TeamMarinaSummers,"['DragRacePH', 'TeamMarinaSummers']",2022-10-12,10:47:44
388,kring 🌤,2022-10-12 10:47:22+00:00,lezzgoooo team thunderpuke!! 💖🤣 #TeamMarinaSummers  #TeamEvaLeQueen #DragRacePHFinale,"['TeamMarinaSummers', 'TeamEvaLeQueen', 'DragRacePHFinale']",2022-10-12,10:47:22
389,Joms,2022-10-12 10:46:31+00:00,"Of course, #TeamMarinaSummers",['TeamMarinaSummers'],2022-10-12,10:46:31
390,𝒶𝓃𝒿,2022-10-12 10:45:31+00:00,drag race ph finale!!! 🤟🏻#TeamMarinaSummers https://t.co/GxEQqYHgk3,['TeamMarinaSummers'],2022-10-12,10:45:31
391,Lloydy 🥀,2022-10-12 10:44:43+00:00,JUST CROWN HER #TeamMarinaSummers https://t.co/IQpknItwdL,['TeamMarinaSummers'],2022-10-12,10:44:43
392,Sonny San (Reputation era),2022-10-12 10:43:10+00:00,Connected my ipad to a monitor for better viewing of #DragRacePH #TeamMarinaSummers Crown her!,"['DragRacePH', 'TeamMarinaSummers']",2022-10-12,10:43:10
393,ᜋᜑᜎ᜔ 🎀,2022-10-12 10:42:55+00:00,exzoiteeeeddd #TeamMarinaSummers  #DragRacePH 👑💗,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,10:42:55
394,♡ | minty apologist,2022-10-12 10:42:19+00:00,i am SEATED ! #TeamMarinaSummers #DragRacePH,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,10:42:19
395,sino nga ba,2022-10-12 10:40:24+00:00,TEAM MARINA ALL THE WAYYYYY #TeamMarinaSummers @marinaxsummers,['TeamMarinaSummers'],2022-10-12,10:40:24
396,Boom 💥,2022-10-12 10:38:31+00:00,It’s #TeamMarinaSummers and #TeamEvaLeQueen for me 😭🥰,"['TeamMarinaSummers', 'TeamEvaLeQueen']",2022-10-12,10:38:31
397,Perry,2022-10-12 10:36:38+00:00,#TeamMarinaSummers let's goooo,['TeamMarinaSummers'],2022-10-12,10:36:38
398,chin taguines,2022-10-12 10:36:23+00:00,"30 mins til #DragRacePHfinale,still undecided bet #TeamMarinaSummers &amp; #TeamPreciousPaulaNicole! Happy either way. 

MS: well-rounded,best in growth 
PPN: charismatic,talented,lovable,started out strong 

Love me some #TeamEvaLeQueen too! Unlikely, but I won’t be mad. 

The end.","['DragRacePHfinale', 'TeamMarinaSummers', 'TeamPreciousPaulaNicole']",2022-10-12,10:36:23
399,vee ღ,2022-10-12 10:35:12+00:00,COME ONNNNNN!!!!!  #TeamMarinaSummers #DragRacePH,"['TeamMarinaSummers', 'DragRacePH']",2022-10-12,10:35:12
400,shy ☁️,2022-10-12 10:35:02+00:00,#TeamMarinaSummers #TeamMarina LEGGO OUR FILIPINA WINNAH! 👑,"['TeamMarinaSummers', 'TeamMarina']",2022-10-12,10:35:02
401,Klarenz ,2022-10-12 10:28:08+00:00,#TeamMarinaSummers since Day 01,['TeamMarinaSummers'],2022-10-12,10:28:08
402,𝚓𝚊𝚜𝚘𝚗,2022-10-12 10:27:49+00:00,"CROWN HER ALREADY! 🖤👑 

#TeamMarinaSummers #DragRacePH #DragRacePHfinale https://t.co/LPEDGsl7Ni","['TeamMarinaSummers', 'DragRacePH', 'DragRacePHfinale']",2022-10-12,10:27:49
403,Kuzo,2022-10-12 10:26:07+00:00,#TeamMarinaSummers all the way!!!,['TeamMarinaSummers'],2022-10-12,10:26:07
